37846	galileo
37847	galileo
38857	galileo
38858	galileo
40128	galileo
40129	galileo
40544	galileo
40545	galileo
40889	galileo
40890	galileo
41174	galileo
41175	galileo
41549	galileo
41550	galileo
41859	galileo
41860	galileo
41861	galileo
41862	galileo
43055	galileo
43056	galileo
43057	galileo
43058	galileo
43564	galileo
43565	galileo
43566	galileo
43567	galileo
